Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2016-04-01,49.00704574584961,49.04232245464734,48.12514821093899,48.54845862399543,24399200
2016-04-04,48.88357925415039,49.08641527777347,48.504363055672286,48.88357925415039,18928800
2016-04-05,48.1163215637207,48.76892373148809,48.02812980850114,48.67191448283231,19272300
2016-04-06,48.61017608642578,48.680729482110905,47.80764971344839,47.93993564827246,21188700
2016-04-07,48.02812957763672,48.424984063788436,47.825293587863946,48.38970736187019,19225100
2016-04-08,47.992855072021484,48.7512873771149,47.90466667736153,48.21332942284298,22167200
2016-04-11,47.89584732055664,48.636641245069036,47.88702646293078,48.05458911610726,21414200
2016-04-12,48.195682525634766,48.310326737528705,47.410791204760216,47.948749026097616,24944300
2016-04-13,48.81302261352539,48.89239351875762,48.40735059308147,48.61018660330343,20818000
2016-04-14,48.82183074951172,49.015849214891674,48.566079747723755,48.698365676695715,20877100
2016-04-15,49.07759475708008,49.31570410965616,48.60136932358429,48.76892862907126,28793800
2016-04-18,49.791927337646484,49.90657494378132,48.689555566812096,48.93648913111573,23786000
2016-04-19,49.730186462402344,50.06530836660211,49.104040208791254,49.94184328720512,29596800
2016-04-20,49.024681091308594,49.82720766425449,48.93649268889903,49.64201000069126,36195700
2016-04-21,49.192237854003906,49.58909237263858,48.87475423909616,49.20987620640675,38909100
2016-04-22,45.664649963378906,46.23788466509138,44.77393499806966,45.77929757655578,126834100
2016-04-25,45.9556770324707,45.97331538531513,45.53236665671982,45.66464925679533,33226900
2016-04-26,45.36481475830078,46.16734150033101,45.05615192066324,46.08797057577099,33532600
2016-04-27,44.923851013183594,45.41771475364536,44.579911575646726,45.40007640246764,43369300
2016-04-28,44.00667953491211,44.77392929484074,43.706834298454616,44.64164334539688,43134800
2016-04-29,43.9802131652832,44.315335048914484,43.52162620983273,43.52162620983273,48411700
2016-05-02,44.63282775878906,44.756292855986395,43.900851305159726,44.094869808853595,33114500
2016-05-03,43.90084457397461,44.456440790346306,43.74210279786841,44.394708251212904,26460200
2016-05-04,43.9802131652832,44.14777578918429,43.61863544173949,43.95375732537077,24257600
2016-05-05,44.04195022583008,44.359433794079365,43.85675259907508,43.98021768357841,25390700
2016-05-06,44.438804626464844,44.438804626464844,43.79501999801111,44.02431181689921,24787300
2016-05-09,44.15659713745117,44.615184132951676,44.09486459615026,44.526995749427854,17951600
2016-05-10,44.994407653808594,45.06495769942182,44.26243116606241,44.385899633186106,22891000
2016-05-11,45.02085494995117,45.664639553197425,44.976760759295885,45.09140834633651,24039100
2016-05-12,45.42653274536133,45.691104651757364,44.90621315451215,45.15314670953702,24102800
2016-05-13,45.04731750488281,45.77047305074257,45.012040804067375,45.36479771970772,22592300
2016-05-16,45.70874786376953,45.823392113616045,44.75629697347244,44.800391174503545,20032000
2016-05-17,44.8561897277832,45.93963078980075,44.722981927049055,45.930751624832304,27803500
2016-05-18,45.12263107299805,45.41569106796873,44.669715552085165,44.82956769032469,24907500
2016-05-19,44.68746566772461,44.953884699675946,44.24343281857178,44.82067687755117,23842400
2016-05-20,44.953887939453125,45.4867294294589,44.75851577538284,44.82955927476239,23905800
2016-05-23,44.42992401123047,45.00716804694159,44.38552140564538,44.93612116784412,26118700
2016-05-24,45.815311431884766,45.92187837159272,44.758514426167906,45.02493346928875,34757900
2016-05-25,46.285987854003906,46.614574634226706,45.99292790599955,46.10837401912441,24040200
2016-05-26,46.081722259521484,46.16164829697866,45.61104858766332,46.117245695658305,24335200
2016-05-27,46.463592529296875,46.463592529296875,45.97515712044244,46.108364929565575,17721400
2016-05-31,47.0674934387207,47.0674934387207,46.25047442399488,46.41032317181734,37653100
2016-06-01,46.93427276611328,47.02308137228447,46.57016595006621,46.57016595006621,25324800
2016-06-02,46.60569381713867,46.836592827402704,46.03733223449222,46.74778421280028,22840800
2016-06-03,45.992919921875,46.55239883122498,45.82418528356495,46.516878780576874,23368300
2016-06-06,46.29484939575195,46.49022147650809,46.08171221309911,46.170520784079706,18243300
2016-06-07,46.268226623535156,46.8277090236566,46.268226623535156,46.392558680663825,20866800
2016-06-08,46.21493911743164,46.57016335924859,46.06396618919059,46.197177397185534,21149400
2016-06-09,45.84194564819336,46.1794115271404,45.726499558520544,46.1794115271404,20305700
2016-06-10,45.717613220214844,46.22381030287477,45.326865605370685,45.33574477010983,25833200
2016-06-13,44.52760314941406,45.04268275997482,43.56849418132648,44.03028864288754,83217800
2016-06-14,44.25230407714844,44.492078773310254,44.02140515741353,44.314468389146086,42577100
2016-06-15,44.127986907958984,44.50985546021562,44.127986907958984,44.20791296279647,33757600
2016-06-16,44.7496223449707,44.82066921478549,43.96812371551414,43.97700626809159,31188600
2016-06-17,44.51872634887695,44.78514533261931,44.243424812645856,44.76738361534299,45710500
2016-06-20,44.4654426574707,45.140374385333374,44.42991922175134,44.97163975951706,35607900
2016-06-21,45.4600830078125,45.673220271297836,44.5453763998629,44.58089984172744,34097800
2016-06-22,45.282466888427734,45.699855420974,45.24694345102336,45.36239292873684,28816800
2016-06-23,46.099491119384766,46.23270233168442,45.42456266673107,45.5400087705088,29028800
2016-06-24,44.25230407714844,45.23805390498293,43.977002561372494,44.234542361191835,133503000
2016-06-27,43.00902557373047,43.648434013111135,42.66268046496663,43.60402801438587,50216300
2016-06-28,43.90595626831055,43.93260053644228,43.222145439746186,43.444161810538475,38140700
2016-06-29,44.882835388183594,45.04268746417644,44.22566536602397,44.32335312220863,31304000
2016-06-30,45.44232940673828,45.557778919576165,44.847326893847786,45.04270247131152,28527800
2016-07-01,45.433433532714844,45.93075146171271,45.35350749747771,45.406792650202874,21400400
2016-07-05,45.44232940673828,45.54001719547015,45.060464195417545,45.14039026004339,24806400
2016-07-06,45.628814697265625,45.77090506778701,44.74962820061964,45.09597326703417,28167500
2016-07-07,45.628814697265625,45.83306939315877,45.353513122260956,45.66433474911973,19585200
2016-07-08,46.445831298828125,46.499116455658445,45.77978208310583,45.9396341658953,28391000
2016-07-11,46.703372955322266,46.916510203217605,46.596806025225405,46.623446910824214,22269200
2016-07-12,47.25396728515625,47.42270190843744,46.88098137881071,47.01418917920501,27317600
2016-07-13,47.5203857421875,47.83121071503382,47.227325874436566,47.56479172952355,25356800
2016-07-14,47.724647521972656,47.946663925170384,47.58255715943417,47.813452728171164,24545500
2016-07-15,47.68913269042969,47.95555174480486,47.25397897104533,47.911149133692675,32024400
2016-07-18,47.920021057128906,48.257486948433076,47.55591428072495,47.689125481627045,31433900
2016-07-19,47.14740753173828,47.86674195890079,47.00531715710515,47.69800730997898,53336500
2016-07-20,49.6517448425293,50.47764607633514,49.31427898444596,49.86488206545068,89893300
2016-07-21,49.55406951904297,49.93593807293603,49.51854607502918,49.713921629402954,32776700
2016-07-22,50.23788070678711,50.29116587295113,49.536307930286874,49.802730373404906,32157200
2016-07-25,50.379974365234375,50.38885692068924,49.96258233911558,50.14907873894242,25610600
2016-07-26,50.40660858154297,50.877285714958774,50.184592152402146,50.193474706680824,28079000
2016-07-27,49.900413513183594,50.44213416532415,49.829370014446575,50.27340289158447,32327500
2016-07-28,49.91817092895508,50.060261301874704,49.48302064400823,49.73167794969214,37550400
2016-07-29,50.33556365966797,50.40660715337519,49.77608132552837,49.962574307674316,30558700
2016-08-01,50.24675750732422,50.39772704594654,49.85600644227502,50.264515839643096,26003400
2016-08-02,50.24675750732422,50.53093825224999,50.00697936859904,50.4865322583477,35122000
2016-08-03,50.59310531616211,50.717433975332085,50.1668341757071,50.33556544348037,22075600
2016-08-04,50.966094970703125,51.08154447156248,50.32668652003852,50.44213602089788,26587700
2016-08-05,51.4722785949707,51.69429498303152,51.01936665391519,51.19698044190409,29335200
2016-08-08,51.56110763549805,51.58774852856856,51.312446878597136,51.56110763549805,19473500
2016-08-09,51.685420989990234,51.951840004782134,51.52556890357478,51.65877671711994,16920700
2016-08-10,51.52556610107422,51.79198510137546,51.34795230497293,51.64989474203471,15756900
2016-08-11,51.77421569824219,51.907426872471206,51.534437617250475,51.534437617250475,18162300
2016-08-12,51.454524993896484,51.67654141697842,51.17034424336775,51.53445104171405,21655200
2016-08-15,51.6143798828125,51.951845812716606,51.47228949985845,51.51669210933748,19283900
2016-08-16,51.328426361083984,51.489274770382025,51.1765158683116,51.48034026267274,20523500
2016-08-17,51.4356689453125,51.54290009866477,51.140779012572644,51.417796518284305,18856400
2016-08-18,51.471412658691406,51.560774797770215,51.17652612177398,51.31056421716661,14214300
2016-08-19,51.48927688598633,51.58757351890912,51.11396618808096,51.31949396200292,17271000
2016-08-22,51.5339469909668,51.60543667800779,51.16757086692146,51.47139521921388,15221900
2016-08-23,51.73054504394531,51.989690070403114,51.694800197092604,51.7394829600666,18732400
2016-08-24,51.78417205810547,51.86459627424884,51.57864426325394,51.65013056159424,18151500
2016-08-25,51.980751037597656,52.087985575852095,51.63224731031108,51.72160942552311,18552600
2016-08-26,51.85563659667969,52.45435071202824,51.55181228638686,52.0790367245769,20971200
2016-08-29,51.918190002441406,52.36499027237228,51.918190002441406,51.9896796818618,16417200
2016-08-30,51.73054504394531,51.998624577708185,51.480337933608794,51.8109692449558,16930200
2016-08-31,51.34629821777344,51.65012260877632,51.20332223429069,51.51608454172043,20860300
2016-09-01,51.46247100830078,51.667998786437586,50.94418090001239,50.94418090001239,26075400
2016-09-02,51.5339469909668,51.998619730285554,51.31054683218754,51.5339469909668,18900500
2016-09-06,51.4803352355957,51.65011813602365,51.122893603434086,51.63224571353397,16278400
2016-09-07,51.525028228759766,51.68587666493582,51.301628001717134,51.355245283381464,17493400
2016-09-08,51.31949234008789,51.64118916173494,51.09609214825704,51.498213175315854,20146100
2016-09-09,50.229286193847656,51.39990414376939,50.229286193847656,50.74757615007449,35113900
2016-09-12,50.979923248291016,51.12289923514272,49.693139366625694,50.04164312152569,29303000
2016-09-13,50.51523971557617,50.62247423956379,50.086311846072746,50.48843278898711,30130200
2016-09-14,50.27397155761719,50.604606255677346,50.06844381517806,50.390140597714435,24062500
2016-09-15,51.10501480102539,51.2479907542778,50.023758941503075,50.17567280929254,26847000
2016-09-16,51.15864181518555,51.49821104720468,50.71184144998742,51.49821104720468,44607000
2016-09-19,50.87268829345703,51.60544059719679,50.80119860098674,51.17651266882348,20937100
2016-09-20,50.76545715332031,51.247998942132774,50.71183988397841,51.247998942132774,17384000
2016-09-21,51.6143684387207,51.6947926279555,51.00672317527702,51.3909682918258,33707300
2016-09-22,51.66798782348633,51.828836208563,51.49820493204578,51.757346522388545,19822200
2016-09-23,51.31949234008789,51.748420299345156,51.274812983485006,51.71267545053628,19955300
2016-09-26,50.84587860107422,51.0603408492025,50.7833268279688,51.00672699157842,21688700
2016-09-27,51.78417205810547,51.88246870103813,50.64929852311208,50.8726987447529,28065100
2016-09-28,51.85563659667969,51.88244693002184,51.53393986709724,51.721598565230614,20536400
2016-09-29,51.292686462402344,51.98075606762877,51.122900131477806,51.659062648184516,25463500
2016-09-30,51.471412658691406,51.62332659071685,51.23907791472062,51.44460572137629,29910800
2016-10-03,51.31055450439453,51.426723558798365,50.98886109105658,51.301619996586425,19189500
2016-10-04,51.14970397949219,51.47139735809686,50.90843138892665,51.176510908838566,20085900
2016-10-05,51.507144927978516,51.79309688552104,51.16757570009069,51.19438603967145,16726400
2016-10-06,51.59650802612305,51.703739160036015,51.185449096626826,51.59650802612305,16212600
2016-10-07,51.65011215209961,51.81096052705564,51.310542981768464,51.69479149873948,20089000
2016-10-10,51.86457824707031,52.17733708513146,51.71266437657227,51.74840921772659,18196500
2016-10-11,51.10501480102539,51.84670490208299,50.836935314779076,51.73053587481053,26497400
2016-10-12,51.03353500366211,51.176510975054526,50.39907934365927,51.03353500366211,22177500
2016-10-13,50.86374282836914,51.20331199957238,50.32758384968246,50.667153020885706,25313700
2016-10-14,51.31055450439453,51.59650988650006,51.042474955538026,51.042474955538026,27402500
2016-10-17,51.1318359375,51.346298208276295,50.81907363012811,51.25693949692223,23830000
2016-10-18,51.525028228759766,51.784173310245286,51.301628001717134,51.40885915622886,19149500
2016-10-19,51.40884780883789,51.68586525639925,51.29268217076497,51.3552339478246,22878400
2016-10-20,51.15864181518555,51.39991442145049,50.63141724789911,51.38204199778461,49455600
2016-10-21,53.312217712402344,54.018163084667,53.16030722938689,53.8662491928354,80032200
2016-10-24,54.50963592529297,54.50963592529297,53.553483567833254,53.56241807384372,54067000
2016-10-25,54.500709533691406,54.84027535369769,54.33092321487203,54.37560256920799,35137200
2016-10-26,54.17900085449219,54.68835288168821,54.03602490666199,54.33984922190309,29911600
2016-10-27,53.70539855957031,54.357730044251205,53.69646405280658,54.16113680728896,28479900
2016-10-28,53.499874114990234,54.08071594611565,53.240732497069494,53.624977670293255,33574700
2016-10-31,53.544551849365234,53.99135219554011,53.544551849365234,53.75901751540827,26434700
2016-11-01,53.43731689453125,53.63391012359288,52.94583723069306,53.58923077393775,24533000
2016-11-02,53.10668182373047,53.55348210600395,52.99051279587099,53.45518549849328,22147000
2016-11-03,52.910099029541016,53.29434762068058,52.82074031901306,53.19605099381005,21600400
2016-11-04,52.46329879760742,52.97265094835574,52.293515883630086,52.409684934675795,28697000
2016-11-07,53.991355895996094,54.080718016645434,53.41945195910572,53.41945195910572,31664800
2016-11-08,54.03601837158203,54.31303231954244,53.750066510504475,54.107504632443884,22935400
2016-11-09,53.7679557800293,54.14326986962942,52.9011653658693,53.616045287945305,49632500
2016-11-10,52.454345703125,54.05389128424297,51.49819351973383,54.04495337104393,57822400
2016-11-11,52.74031448364258,52.829673191404794,51.837775854689745,52.03436910234604,38767800
2016-11-14,51.93606948852539,52.79392871420962,51.18544479656169,52.740311447349356,41328400
2016-11-15,52.961669921875,53.519447761367175,52.466869878066824,52.47586817681258,35904100
2016-11-16,53.66337966918945,53.672374534416036,52.907684011898574,53.0246344190682,27332500
2016-11-17,54.55401611328125,54.8329049669072,53.95126065034582,54.347099905176044,32132700
2016-11-18,54.29310989379883,55.003824187210455,54.24812871499236,54.679954208853566,27686300
2016-11-21,54.751930236816406,54.85089089543578,54.3560876023389,54.428060238369056,19652600
2016-11-22,54.98583984375,55.11178853733573,54.70695443133719,54.85989115016428,23206700
2016-11-23,54.338096618652344,54.96784001013303,54.203149645138424,54.8868725123935,21848900
2016-11-25,54.45505142211914,54.45505142211914,54.09519851661113,54.24813522928705,8409600
2016-11-28,54.527034759521484,54.895886033339494,54.16717835157194,54.2841321989323,20732600
2016-11-29,54.95885467529297,55.246738398980234,54.44606157798474,54.56301541318416,22366700
2016-11-30,54.212162017822266,55.03983042112733,54.17617912086177,54.75194665437214,34655400
2016-12-01,53.25853729248047,54.11319354938663,53.02462963555315,54.077207228037125,34542100
2016-12-02,53.30352020263672,53.50144154461737,52.898682653969296,53.150583479720474,25515700
2016-12-05,54.17616271972656,54.509027580795724,53.58240220156668,53.708350882412084,23552700
2016-12-06,53.933265686035156,54.39207927443608,53.79831869611721,54.36509124919029,19907000
2016-12-07,55.210750579833984,55.21974887636808,53.7983200263063,53.98724307138704,30809000
2016-12-08,54.886878967285156,55.399675467838264,54.73394224903797,55.14777464977747,21220800
2016-12-09,55.75054168701172,55.76853485035444,54.994845985842325,55.03982717827664,27349400
2016-12-12,55.93046188354492,56.04741571978729,55.52562775289277,55.61559013040553,20198100
2016-12-13,56.6591682434082,57.05500750029569,55.9934384281045,56.227342663573324,35718900
2016-12-14,56.3892707824707,57.08199197111239,56.25432380385892,56.67715446712124,30352700
2016-12-15,56.299312591552734,56.81210565734126,56.047411774926374,56.40726812333862,27669900
2016-12-16,56.04740905761719,56.632174737475154,55.885474051867114,56.632174737475154,42453100
2016-12-19,57.23493576049805,57.369882755810764,56.155370093530294,56.28132222401633,34338200
2016-12-20,57.1629638671875,57.39686809200944,56.70414685010423,57.297907424330916,26028400
2016-12-21,57.1629638671875,57.3069057205805,56.78511435712807,57.064003199508974,17096300
2016-12-22,57.17195129394531,57.66675113612367,57.04600261759199,57.432846941730936,22176600
2016-12-23,56.89308166503906,57.16297225075274,56.49723893627035,57.082004731854134,12403800
2016-12-27,56.92905807495117,57.63977250078702,56.866083726519605,56.866083726519605,11763200
2016-12-28,56.66816329956055,57.03701450906745,56.52422144784674,57.03701450906745,14653300
2016-12-29,56.58720016479492,56.857090728626574,56.434260005122006,56.551213841125445,10250600
2016-12-30,55.903472900390625,56.66816682354735,55.80451222771254,56.64117536527946,25579900
2017-01-03,56.299312591552734,56.53321681572955,55.89447505755009,56.488235630139144,20694100
2017-01-04,56.04740905761719,56.45224657199237,55.885474051867114,56.20934406336726,21340000
2017-01-05,56.04740905761719,56.371279069117335,55.80450654899208,55.94844839500944,24876000
2017-01-06,56.53322219848633,56.81211106665217,55.81351286497989,56.04741711142768,19922900
2017-01-09,56.35327911376953,56.74912171646604,56.26331675779881,56.46123462730317,20382700
2017-01-10,56.33529281616211,56.74013033101525,56.029415964033554,56.43425347888669,18593000
2017-01-11,56.848087310791016,56.88407363121877,56.16436438188574,56.32629939196622,21517300
2017-01-12,56.326297760009766,57.03701212456635,55.732537217532645,56.73113527348151,20968200
2017-01-13,56.40727233886719,56.560209067673014,56.09239715251354,56.33529969106816,19422300
2017-01-17,56.254329681396484,56.40726983525888,55.804510948151744,56.38927667410774,20664000
2017-01-18,56.22734069824219,56.407268874845464,55.88547750588041,56.38027741765603,19670100
2017-01-19,56.04740905761719,56.65916276115206,55.95744669079795,55.993433010263374,18451700
2017-01-20,56.44324493408203,56.51521413253126,56.11037666674215,56.38026716665359,30213500
2017-01-23,56.64117431640625,56.78511617440578,56.290316252022684,56.40727008409874,23097600
2017-01-24,57.14496612548828,57.34288744497891,56.623174803865425,56.85708244178057,24672900
2017-01-25,57.288917541503906,57.66676365257459,57.082001323749274,57.531820083697106,23672700
2017-01-26,57.81969451904297,58.06260046844311,57.1719579040722,57.6847543956972,43554600
2017-01-27,59.17815017700195,59.295107437895716,58.37747339811104,58.8272921216987,44818000
2017-01-30,58.593387603759766,59.187151645287436,58.29651244668532,59.09718926848641,31651400
2017-01-31,58.16157150268555,58.611390297194035,57.81071339206414,58.3504945727363,25270500
2017-02-01,57.19895553588867,58.13457938633462,57.099994858958546,57.90067170780073,39671500
2017-02-02,56.83009719848633,57.04601170078836,56.452251109263514,56.90206984320187,45827000
2017-02-03,57.288917541503906,57.30691070372319,56.74013810527238,57.1269825133751,30301800
2017-02-06,57.25292205810547,57.26192035369802,56.80310337011678,57.12697337456372,19796400
2017-02-07,57.06399917602539,57.37887088567012,56.88407101400944,57.34288799874233,20277200
2017-02-08,56.98303985595703,57.405870582625106,56.87508431598562,57.18995607083754,18096400
2017-02-09,57.63078308105469,57.97264976550277,56.96505317170934,57.144981380018535,22644400
2017-02-10,57.5767936706543,57.846687636460956,57.5588005108109,57.80170302093029,18170700
2017-02-13,58.224544525146484,58.350493235627525,57.69375479067073,57.79271547229011,22920100
2017-02-14,58.44175338745117,58.57751848307745,57.943950338588024,58.29694234933619,23108400
2017-02-15,58.40556335449219,58.44176784930491,58.070683861751824,58.378411709707976,17005200
2017-02-16,58.396507263183594,59.04817432303936,58.32410518287812,58.59562852095074,20546300
2017-02-17,58.48701095581055,58.550367079983786,58.19738197311865,58.35124585963943,21248800
2017-02-21,58.36935043334961,58.78569170563997,58.333145943763455,58.477963902108094,20655900
2017-02-22,58.25169372558594,58.27884536771103,57.971117549892455,58.22454208346084,19292700
2017-02-23,58.48701095581055,58.58657156598272,58.09782136294647,58.305988525815835,20273100
2017-02-24,58.48701095581055,58.64992769015596,58.052564029122884,58.40554913598802,21796800
2017-02-27,58.13402557373047,58.41460170726943,57.971108840156326,58.41460170726943,15871500
2017-02-28,57.90776062011719,58.10687842591873,57.708639361665156,57.9982718524365,23239800
2017-03-01,58.776649475097656,58.82189991096355,57.94395997261621,58.043520598942244,26937500
2017-03-02,57.93491744995117,58.60468332590577,57.81725457074001,58.550380037539526,24539600
2017-03-03,58.15213394165039,58.17928558416803,57.581925280227516,57.91681165031338,18135900
2017-03-06,58.170223236083984,58.4327005797282,57.75388545908079,57.89869994994487,18750300
2017-03-07,58.28790283203125,58.63183516834905,58.097834416805526,58.097834416805526,18521000
2017-03-08,58.8218994140625,58.90336124641418,58.152133583318594,58.1611864325356,21510900
2017-03-09,58.586585998535156,59.011973276890856,58.36031308427514,59.00292733213742,19846800
2017-03-10,58.7675895690918,59.06627141220469,58.60467282787567,58.930506310307926,19538200
2017-03-13,58.56846237182617,59.00290927256274,58.44175013104868,58.83999254794893,20100000
2017-03-14,58.296932220458984,58.42364444628116,58.061606555947044,58.40553875385033,14280200
2017-03-15,58.604671478271484,58.758535367737856,58.15212575257055,58.42365595011102,24833800
